date,open,high,low,close,adj_close,volume
2002-08-28,86.04000091552734,86.18000030517578,85.83999633789062,85.87000274658203,37.59645462036133,18100
2002-08-29,86.76000213623047,86.86000061035156,86.3499984741211,86.55999755859375,37.8985710144043,135700
2002-08-30,86.75,87.12999725341797,86.44999694824219,87.08000183105469,38.126243591308594,78100
2002-09-03,87.08000183105469,88.04000091552734,87.0,88.04000091552734,38.71236038208008,102100
2002-09-04,88.02999877929688,88.30000305175781,87.83999633789062,88.0199966430664,38.70359420776367,66300
2002-09-05,88.56999969482422,88.6500015258789,87.37999725341797,88.5,38.91462707519531,648400
2002-09-06,87.97000122070312,88.19000244140625,87.19999694824219,87.45999908447266,38.45734405517578,140000
2002-09-09,87.5,87.83000183105469,87.26000213623047,87.33000183105469,38.40016174316406,83800
2002-09-10,87.16999816894531,88.0,87.0,87.75,38.584835052490234,336000
2002-09-11,87.0,87.30000305175781,86.75,87.29000091552734,38.382572174072266,177700
2002-09-12,87.4800033569336,88.13999938964844,87.47000122070312,87.97000122070312,38.68157958984375,43400
2002-09-13,88.33000183105469,88.94000244140625,88.18000030517578,88.77999877929688,39.03776168823242,155100
2002-09-16,89.19999694824219,89.22000122070312,88.9000015258789,88.93000030517578,39.10371017456055,73000
2002-09-17,88.63999938964844,89.31999969482422,88.36000061035156,89.0999984741211,39.1784553527832,75400
2002-09-18,89.16000366210938,89.55999755859375,89.0199966430664,89.12000274658203,39.187255859375,196600
2002-09-19,89.69999694824219,89.7699966430664,89.26000213623047,89.72000122070312,39.45107650756836,109900
2002-09-20,89.44999694824219,89.5199966430664,89.05999755859375,89.30000305175781,39.26639938354492,113500
2002-09-23,90.0,90.23999786376953,89.7699966430664,90.0999984741211,39.61817932128906,163200
2002-09-24,90.30000305175781,90.94000244140625,90.20999908447266,90.68000030517578,39.87321853637695,251900
2002-09-25,90.0999984741211,90.36000061035156,89.26000213623047,89.58000183105469,39.389495849609375,127200
2002-09-26,89.05000305175781,89.52999877929688,88.61000061035156,89.37000274658203,39.29714584350586,429000
2002-09-27,89.52999877929688,90.04000091552734,89.4800033569336,90.04000091552734,39.5918083190918,298200
2002-09-30,90.66000366210938,90.9000015258789,90.08000183105469,90.4000015258789,39.750083923339844,297800
2002-10-01,89.16000366210938,89.30000305175781,88.80000305175781,88.94000244140625,39.25706100463867,257500
2002-10-02,89.23999786376953,89.4800033569336,88.83999633789062,89.44999694824219,39.48212814331055,91000
2002-10-03,89.30000305175781,89.51000213623047,88.80000305175781,89.2300033569336,39.385093688964844,29900
2002-10-04,88.4000015258789,89.72000122070312,88.4000015258789,89.51000213623047,39.508628845214844,131000
2002-10-07,89.9000015258789,89.95999908447266,89.45999908447266,89.66000366210938,39.57488250732422,433800
2002-10-08,89.5,90.5199966430664,89.36000061035156,89.69000244140625,39.58808517456055,530900
2002-10-09,90.30000305175781,90.37999725341797,89.94999694824219,90.1500015258789,39.791114807128906,402900
2002-10-10,90.16999816894531,90.16999816894531,89.27999877929688,89.44000244140625,39.477752685546875,97100
2002-10-11,89.0999984741211,89.22000122070312,88.05999755859375,88.37999725341797,39.00988006591797,421800
2002-10-14,88.5,88.55000305175781,88.06999969482422,88.25,38.95250701904297,18300
2002-10-15,87.0,87.30000305175781,86.1500015258789,86.16000366210938,38.03000259399414,297100
2002-10-16,86.5999984741211,86.5999984741211,85.88999938964844,86.19999694824219,38.04768753051758,125200
2002-10-17,85.13999938964844,85.55999755859375,85.06999969482422,85.1500015258789,37.58419418334961,233400
2002-10-18,85.0199966430664,85.38999938964844,84.27999877929688,85.37000274658203,37.68130111694336,459100
2002-10-21,85.5,85.5999984741211,84.5,84.54000091552734,37.31499099731445,134900
2002-10-22,84.8499984741211,84.8499984741211,84.22000122070312,84.30000305175781,37.20903015136719,205000
2002-10-23,84.75,85.19999694824219,84.18000030517578,84.33000183105469,37.22224807739258,127800
2002-10-24,84.16000366210938,85.25,84.08000183105469,85.06999969482422,37.548885345458984,339600
2002-10-25,85.3499984741211,85.55999755859375,85.1500015258789,85.37999725341797,37.68571853637695,146100
2002-10-28,85.55999755859375,85.63999938964844,85.19999694824219,85.26000213623047,37.63274383544922,97800
2002-10-29,85.81999969482422,86.88999938964844,85.7699966430664,86.37000274658203,38.1226921081543,125000
2002-10-30,86.37000274658203,86.68000030517578,86.06999969482422,86.33999633789062,38.109466552734375,31900
2002-10-31,86.05000305175781,86.86000061035156,86.0199966430664,86.7300033569336,38.28160858154297,512700
2002-11-01,86.30000305175781,86.93000030517578,85.25,85.9800033569336,38.121559143066406,125100
2002-11-04,85.4800033569336,85.75,85.25,85.5999984741211,37.95304489135742,342500
2002-11-05,85.5999984741211,85.5999984741211,85.08999633789062,85.2699966430664,37.80671310424805,73800
2002-11-06,85.05000305175781,86.12999725341797,84.91000366210938,85.61000061035156,37.95749282836914,118500
2002-11-07,87.05000305175781,87.7300033569336,86.8499984741211,87.7300033569336,38.8974494934082,147900
2002-11-08,88.4000015258789,88.6500015258789,87.94999694824219,88.44000244140625,39.212249755859375,294700
2002-11-11,88.55000305175781,88.91999816894531,88.4000015258789,88.91999816894531,39.42506408691406,70000
2002-11-12,89.1500015258789,89.1500015258789,88.37000274658203,88.41000366210938,39.19892883300781,494300
2002-11-13,88.44999694824219,88.69000244140625,87.95999908447266,88.5999984741211,39.2831916809082,104700
2002-11-14,87.6500015258789,87.6500015258789,86.76000213623047,86.76000213623047,38.46738815307617,118000
2002-11-15,86.54000091552734,87.2300033569336,86.26000213623047,87.11000061035156,38.62255096435547,110700
2002-11-18,87.0199966430664,87.62999725341797,86.95999908447266,87.5,38.79545211791992,32200
2002-11-19,87.94999694824219,88.2300033569336,87.51000213623047,87.81999969482422,38.93735885620117,51800
2002-11-20,88.19999694824219,88.22000122070312,86.80999755859375,86.95999908447266,38.55604934692383,307400
2002-11-21,86.5,86.5,85.86000061035156,86.12000274658203,38.18362045288086,323200
2002-11-22,86.33000183105469,86.38999938964844,85.87999725341797,86.04000091552734,38.14813995361328,184800
2002-11-25,86.0,86.37999725341797,85.80000305175781,85.87999725341797,38.07719802856445,288200
2002-11-26,86.19999694824219,87.0199966430664,86.1500015258789,86.95999908447266,38.55604934692383,377800
2002-11-27,86.25,86.33000183105469,84.95999908447266,85.0,37.68704605102539,325600
2002-11-29,85.16000366210938,85.62999725341797,85.13999938964844,85.55000305175781,37.93090057373047,31700
2002-12-02,84.36000061035156,85.4000015258789,84.1500015258789,85.23999786376953,37.9660758972168,284900
2002-12-03,85.69999694824219,85.69999694824219,85.12000274658203,85.36000061035156,38.01951599121094,113800
2002-12-04,85.9000015258789,86.0,85.55000305175781,85.80000305175781,38.21549987792969,129000
2002-12-05,85.27999877929688,86.27999877929688,85.26000213623047,86.0199966430664,38.313480377197266,206400
2002-12-06,87.0,87.08999633789062,85.76000213623047,86.16999816894531,38.380306243896484,440500
2002-12-09,86.19999694824219,86.8499984741211,86.16999816894531,86.6500015258789,38.59408187866211,400300
2002-12-10,86.61000061035156,86.93000030517578,86.5,86.87999725341797,38.696537017822266,151600
2002-12-11,87.1500015258789,87.6500015258789,86.95999908447266,87.45999908447266,38.95484924316406,163800
2002-12-12,87.05999755859375,87.5999984741211,87.05999755859375,87.37999725341797,38.91922378540039,135800
2002-12-13,87.13999938964844,87.16000366210938,86.52999877929688,86.52999877929688,38.540611267089844,425800
2002-12-16,86.9000015258789,86.9000015258789,85.83999633789062,85.87999725341797,38.2510986328125,115700
2002-12-17,86.30000305175781,86.3499984741211,85.68000030517578,85.87999725341797,38.2510986328125,290600
2002-12-18,86.4800033569336,86.69000244140625,86.25,86.55000305175781,38.54954528808594,191000
2002-12-19,86.80000305175781,87.48999786376953,86.6500015258789,87.31999969482422,38.89250183105469,134400
2002-12-20,87.2300033569336,87.55999755859375,87.1500015258789,87.37999725341797,38.91922378540039,41900
2002-12-23,87.36000061035156,87.4000015258789,86.25,87.4000015258789,38.928157806396484,74200
2002-12-24,88.0,88.08000183105469,87.83999633789062,87.88999938964844,39.1463623046875,46600
2002-12-26,87.9000015258789,88.05999755859375,87.7300033569336,88.05999755859375,39.22211837768555,13500
2002-12-27,88.55000305175781,89.02999877929688,88.27999877929688,89.02999877929688,39.654144287109375,140200
2002-12-30,88.9000015258789,89.23999786376953,88.62999725341797,89.23999786376953,39.74768829345703,274900
2002-12-31,88.94999694824219,89.33000183105469,88.31999969482422,88.56999969482422,39.64742660522461,109400
2003-01-02,87.69999694824219,87.9000015258789,86.20999908447266,86.27999877929688,38.622314453125,192100
2003-01-03,86.1500015258789,86.54000091552734,85.83000183105469,86.4800033569336,38.711856842041016,311200
2003-01-06,86.16999816894531,86.29000091552734,85.80999755859375,86.25,38.60890197753906,35600
2003-01-07,86.19000244140625,86.75,86.16999816894531,86.55999755859375,38.74763870239258,69800
2003-01-08,86.87999725341797,87.13999938964844,86.77999877929688,86.98999786376953,38.94011306762695,160100
2003-01-09,86.16999816894531,86.16999816894531,85.0199966430664,85.31999969482422,38.19258117675781,237500
2003-01-10,85.91999816894531,85.91999816894531,85.12000274658203,85.54000091552734,38.29105758666992,145200
2003-01-13,85.54000091552734,85.87000274658203,85.4000015258789,85.68000030517578,38.353755950927734,53300
2003-01-14,86.0,86.27999877929688,85.95999908447266,85.9800033569336,38.488037109375,98900
2003-01-15,86.27999877929688,86.69999694824219,86.19999694824219,86.4000015258789,38.67604446411133,129600
2003-01-16,86.37999725341797,86.5999984741211,85.62000274658203,86.5199966430664,38.729740142822266,57900
2003-01-17,87.0999984741211,87.23999786376953,86.93000030517578,86.94999694824219,38.92222213745117,97700
2003-01-21,86.87999725341797,87.44999694824219,86.80000305175781,87.44999694824219,39.14605712890625,107500
2003-01-22,87.68000030517578,87.9000015258789,87.5199966430664,87.87999725341797,39.33856201171875,107100
2003-01-23,87.31999969482422,87.69999694824219,87.30000305175781,87.44999694824219,39.14605712890625,110700
2003-01-24,87.73999786376953,88.44000244140625,87.73999786376953,87.97000122070312,39.378849029541016,285300
2003-01-27,87.9000015258789,88.04000091552734,87.5,87.6500015258789,39.23558044433594,150500
2003-01-28,87.6500015258789,87.77999877929688,87.0999984741211,87.6500015258789,39.23558044433594,454700
2003-01-29,87.83000183105469,87.87999725341797,86.9800033569336,87.16999816894531,39.02070236206055,221400
2003-01-30,87.19999694824219,87.9000015258789,87.0999984741211,87.81999969482422,39.311668395996094,108600
2003-01-31,87.9000015258789,88.20999908447266,87.54000091552734,88.05999755859375,39.41911697387695,182300
2003-02-03,87.66999816894531,87.91000366210938,87.30999755859375,87.87999725341797,39.47663497924805,55200
2003-02-04,88.37000274658203,88.4000015258789,88.11000061035156,88.2699966430664,39.651798248291016,56900
2003-02-05,88.2300033569336,88.69999694824219,87.43000030517578,87.51000213623047,39.31041717529297,223300
2003-02-06,87.83999633789062,88.26000213623047,87.79000091552734,88.22000122070312,39.62933349609375,120900
2003-02-07,87.7699966430664,88.5199966430664,87.62999725341797,88.41999816894531,39.719139099121094,247200
2003-02-10,88.12000274658203,88.4000015258789,87.69000244140625,87.80000305175781,39.44068908691406,76600
2003-02-11,87.5999984741211,87.91000366210938,87.43000030517578,87.77999877929688,39.43169403076172,259100
2003-02-12,87.80000305175781,88.12999725341797,87.66999816894531,88.08999633789062,39.570953369140625,121300
2003-02-13,88.2699966430664,89.18000030517578,88.16999816894531,88.56999969482422,39.7866096496582,440200
2003-02-14,88.30000305175781,88.37000274658203,87.61000061035156,87.80999755859375,39.445152282714844,829700
2003-02-18,87.55999755859375,87.9800033569336,87.33999633789062,87.91999816894531,39.49455642700195,213200
2003-02-19,88.38999938964844,88.69999694824219,88.25,88.5199966430664,39.76409912109375,62100
2003-02-20,88.33999633789062,88.9000015258789,88.33999633789062,88.81999969482422,39.89887237548828,486700
2003-02-21,88.55999755859375,88.72000122070312,88.20999908447266,88.30000305175781,39.66529083251953,250400
2003-02-24,88.87999725341797,88.9000015258789,88.62000274658203,88.72000122070312,39.853946685791016,168200
2003-02-25,89.4000015258789,89.6500015258789,89.0,89.12999725341797,40.03810119628906,358500
2003-02-26,89.37999725341797,89.75,89.1500015258789,89.75,40.31665802001953,334000
2003-02-27,89.45999908447266,89.98999786376953,89.30999755859375,89.9000015258789,40.384033203125,695700
2003-02-28,89.68000030517578,90.54000091552734,89.58000183105469,90.47000122070312,40.64007568359375,213100
2003-03-03,90.0,90.44999694824219,89.91000366210938,90.23999786376953,40.689666748046875,204100
2003-03-04,90.12999725341797,90.44999694824219,90.0199966430664,90.30000305175781,40.71672439575195,83100
2003-03-05,90.62000274658203,90.62999725341797,90.04000091552734,90.5999984741211,40.851959228515625,126000
2003-03-06,90.55000305175781,90.68000030517578,90.05999755859375,90.25,40.694190979003906,166000
2003-03-07,90.72000122070312,90.79000091552734,90.05000305175781,90.55999755859375,40.83394241333008,263800
2003-03-10,90.80999755859375,91.02999877929688,90.68000030517578,91.02999877929688,41.045875549316406,147200
2003-03-11,90.98999786376953,91.16000366210938,90.7300033569336,90.87000274658203,40.973716735839844,82800
2003-03-12,90.91999816894531,91.36000061035156,90.87999725341797,91.19999694824219,41.122528076171875,454800
2003-03-13,90.1500015258789,90.38999938964844,89.5199966430664,89.5199966430664,40.36502456665039,830200
2003-03-14,89.9000015258789,90.12000274658203,89.62000274658203,89.95999908447266,40.56344223022461,590900
2003-03-17,90.5199966430664,90.5199966430664,88.86000061035156,88.87999725341797,40.076446533203125,724400
2003-03-18,88.95999908447266,89.19999694824219,88.01000213623047,88.04000091552734,39.69767379760742,415200
2003-03-19,88.04000091552734,88.06999969482422,87.33000183105469,87.38999938964844,39.404624938964844,398400
2003-03-20,87.81999969482422,87.94999694824219,86.76000213623047,87.25,39.34147644042969,206700
2003-03-21,86.91999816894531,87.05000305175781,86.05000305175781,86.05000305175781,38.80036544799805,843400
2003-03-24,87.0999984741211,87.5999984741211,86.8499984741211,87.41000366210938,39.413604736328125,373800
2003-03-25,87.6500015258789,87.81999969482422,86.9000015258789,87.30999755859375,39.36852264404297,606400
2003-03-26,87.25,87.6500015258789,87.25,87.48999786376953,39.44965362548828,309500
2003-03-27,87.75,87.87000274658203,87.33000183105469,87.55000305175781,39.476741790771484,191600
2003-03-28,87.91999816894531,88.08000183105469,87.72000122070312,87.75,39.566898345947266,253400
2003-03-31,88.30000305175781,88.93000030517578,88.30000305175781,88.9000015258789,40.08542251586914,643800
2003-04-01,88.4000015258789,88.79000091552734,87.9000015258789,88.2699966430664,39.97132873535156,289800
2003-04-02,87.6500015258789,87.69999694824219,87.27999877929688,87.3499984741211,39.554744720458984,312200
2003-04-03,87.25,87.58000183105469,87.13999938964844,87.30000305175781,39.53208541870117,245600
2003-04-04,87.05999755859375,87.30000305175781,86.87999725341797,87.05000305175781,39.41891098022461,184900
2003-04-07,86.22000122070312,86.86000061035156,85.91999816894531,86.8499984741211,39.32829666137695,485400
2003-04-08,87.05000305175781,87.58999633789062,86.98999786376953,87.55000305175781,39.64531707763672,194700
2003-04-09,87.4000015258789,87.86000061035156,87.16999816894531,87.80999755859375,39.76303482055664,102400
2003-04-10,87.75,87.8499984741211,87.3499984741211,87.4000015258789,39.57737731933594,53300
2003-04-11,86.81999969482422,87.31999969482422,86.58999633789062,87.26000213623047,39.514007568359375,450000
2003-04-14,87.0999984741211,87.11000061035156,86.70999908447266,87.0199966430664,39.40530014038086,207100
2003-04-15,87.33000183105469,87.52999877929688,87.04000091552734,87.48999786376953,39.61811447143555,128500
2003-04-16,87.52999877929688,87.9000015258789,87.47000122070312,87.8499984741211,39.781124114990234,97700
2003-04-17,88.23999786376953,88.4000015258789,87.80000305175781,87.98999786376953,39.844539642333984,106200
2003-04-21,87.4800033569336,87.83000183105469,87.26000213623047,87.80000305175781,39.75852966308594,148000
2003-04-22,88.1500015258789,88.26000213623047,87.62000274658203,87.75,39.73587417602539,299900
2003-04-23,87.77999877929688,88.01000213623047,87.5999984741211,87.93000030517578,39.8173713684082,42700
2003-04-24,88.4000015258789,88.98999786376953,88.4000015258789,88.72000122070312,40.17510223388672,199000
2003-04-25,88.75,89.0999984741211,88.68000030517578,88.91999816894531,40.265708923339844,529700
2003-04-28,89.08999633789062,89.08999633789062,88.77999877929688,88.77999877929688,40.20227813720703,80500
2003-04-29,88.52999877929688,88.7699966430664,88.31999969482422,88.62999725341797,40.13434600830078,177500
2003-04-30,88.79000091552734,89.5199966430664,88.7300033569336,89.44999694824219,40.50569534301758,293400
2003-05-01,89.19999694824219,89.5999984741211,88.80000305175781,89.0199966430664,40.52523422241211,231200
2003-05-02,89.05999755859375,89.06999969482422,88.2699966430664,88.31999969482422,40.20658874511719,231500
2003-05-05,88.30999755859375,88.87000274658203,88.19999694824219,88.79000091552734,40.420536041259766,77700
2003-05-06,88.83999633789062,89.4000015258789,88.5199966430664,89.2300033569336,40.6208381652832,260600
2003-05-07,90.0,90.33000183105469,89.81999969482422,90.2699966430664,41.09429931640625,306900
2003-05-08,90.5999984741211,90.9000015258789,90.27999877929688,90.48999786376953,41.19441223144531,437400
2003-05-09,90.30000305175781,90.62000274658203,90.19999694824219,90.58000183105469,41.235408782958984,110000
2003-05-12,91.13999938964844,91.19000244140625,90.7300033569336,91.1500015258789,41.49489974975586,364700
2003-05-13,90.9000015258789,91.37000274658203,90.83000183105469,91.3499984741211,41.5859375,227800
2003-05-14,91.83000183105469,92.9800033569336,91.62000274658203,92.75,42.22327423095703,1426500
2003-05-15,92.5999984741211,93.56999969482422,92.5999984741211,93.04000091552734,42.355316162109375,810300
2003-05-16,93.4800033569336,93.76000213623047,92.94999694824219,93.72000122070312,42.664852142333984,703900
2003-05-19,94.11000061035156,94.23999786376953,93.12999725341797,93.4000015258789,42.51918411254883,817800
2003-05-20,93.1500015258789,94.77999877929688,93.12000274658203,94.77999877929688,43.14741897583008,606600
2003-05-21,94.25,95.66000366210938,94.12000274658203,94.7699966430664,43.14286422729492,1799600
2003-05-22,95.0999984741211,95.69999694824219,94.9000015258789,95.61000061035156,43.5252799987793,576200
2003-05-23,95.7699966430664,96.20999908447266,95.63999938964844,95.8499984741211,43.634521484375,690600
2003-05-27,95.62000274658203,95.70999908447266,94.12000274658203,94.12000274658203,42.846981048583984,846400
2003-05-28,93.9000015258789,94.13999938964844,93.30999755859375,93.95999908447266,42.774112701416016,730500
2003-05-29,94.30000305175781,94.80000305175781,94.06999969482422,94.77999877929688,43.14741897583008,508300
2003-05-30,94.44999694824219,94.73999786376953,93.97000122070312,94.5999984741211,43.065486907958984,722200
2003-06-02,93.87999725341797,93.87999725341797,93.08999633789062,93.51000213623047,42.749107360839844,478600
2003-06-03,93.76000213623047,94.58000183105469,93.70999908447266,94.26000213623047,43.09195327758789,389400
2003-06-04,94.45999908447266,94.70999908447266,94.05000305175781,94.54000091552734,43.219970703125,394100
2003-06-05,95.19999694824219,95.37999725341797,93.80000305175781,93.80000305175781,42.881683349609375,820900
2003-06-06,93.69999694824219,94.1500015258789,93.37999725341797,94.13999938964844,43.0371208190918,276800
2003-06-09,94.69999694824219,94.87999725341797,94.2699966430664,94.7699966430664,43.32514190673828,282200
2003-06-10,95.08000183105469,95.93000030517578,95.06999969482422,95.9000015258789,43.84173583984375,534800
2003-06-11,96.25,96.5999984741211,95.69999694824219,95.77999877929688,43.7868766784668,633600
2003-06-12,96.11000061035156,96.7300033569336,96.01000213623047,96.52999877929688,44.12974166870117,315400
2003-06-13,96.93000030517578,97.27999877929688,96.76000213623047,97.18000030517578,44.426910400390625,478400
2003-06-16,97.5,97.66000366210938,96.26000213623047,96.26000213623047,44.006324768066406,789300
2003-06-17,95.97000122070312,96.02999877929688,95.4000015258789,95.5,43.658897399902344,691600
2003-06-18,95.05999755859375,95.05999755859375,94.19999694824219,94.27999877929688,43.10113525390625,657600
2003-06-19,93.95999908447266,94.4800033569336,93.5,94.0999984741211,43.018856048583984,817700
2003-06-20,93.9000015258789,94.05000305175781,93.02999877929688,93.75,42.858856201171875,561700
2003-06-23,93.81999969482422,94.43000030517578,93.52999877929688,94.30999755859375,43.11484909057617,819900
2003-06-24,94.1500015258789,95.18000030517578,94.01000213623047,95.18000030517578,43.512596130371094,292900
2003-06-25,95.41999816894531,95.48999786376953,93.44999694824219,93.66000366210938,42.817691802978516,1002800
2003-06-26,93.25,93.25,92.12000274658203,92.4000015258789,42.24164962768555,1423800
2003-06-27,92.55000305175781,92.55000305175781,91.55000305175781,92.06999969482422,42.090843200683594,735900
2003-06-30,91.91999816894531,92.5199966430664,91.68000030517578,92.5,42.28737258911133,541900
2003-07-01,92.1500015258789,92.48999786376953,91.51000213623047,91.69000244140625,42.077701568603516,449000
2003-07-02,91.19999694824219,92.06999969482422,91.11000061035156,91.91999816894531,42.1832275390625,338800
2003-07-03,91.69999694824219,91.70999908447266,90.5999984741211,90.5999984741211,41.577457427978516,559100
2003-07-07,90.27999877929688,90.58999633789062,90.0199966430664,90.0199966430664,41.311279296875,465400
2003-07-08,90.43000030517578,90.4800033569336,89.62999725341797,90.0999984741211,41.347991943359375,389600
2003-07-09,90.52999877929688,90.69000244140625,90.11000061035156,90.38999938964844,41.48107147216797,270400
2003-07-10,90.69000244140625,90.75,90.12000274658203,90.36000061035156,41.46730422973633,718000
2003-07-11,90.30000305175781,90.79000091552734,90.20999908447266,90.79000091552734,41.66465377807617,389500
2003-07-14,90.68000030517578,90.87000274658203,89.62999725341797,89.75,41.1873893737793,465900
2003-07-15,89.54000091552734,89.86000061035156,87.4000015258789,87.6500015258789,40.22367477416992,3171100
2003-07-16,87.41000366210938,88.72000122070312,87.1500015258789,88.1500015258789,40.45310592651367,1205400
2003-07-17,87.33000183105469,88.04000091552734,87.18000030517578,87.87999725341797,40.32923126220703,1030600
2003-07-18,87.6500015258789,87.95999908447266,87.44000244140625,87.69999694824219,40.24662399291992,550800
2003-07-21,87.5,87.5999984741211,85.6500015258789,85.83999633789062,39.39301300048828,1267600
2003-07-22,85.97000122070312,86.36000061035156,85.44000244140625,86.26000213623047,39.5858039855957,1576900
2003-07-23,86.80000305175781,87.05000305175781,86.4000015258789,86.55000305175781,39.71885681152344,1374700
2003-07-24,85.9000015258789,86.08000183105469,85.55000305175781,85.79000091552734,39.370094299316406,701100
2003-07-25,85.9800033569336,86.62000274658203,85.4000015258789,85.55999755859375,39.26451110839844,1273500
2003-07-28,85.23999786376953,85.29000091552734,84.4000015258789,84.41000366210938,38.736785888671875,1268500
2003-07-29,84.18000030517578,85.3499984741211,83.26000213623047,83.26000213623047,38.20903778076172,2139300
2003-07-30,83.73999786376953,84.72000122070312,83.56999969482422,84.19999694824219,38.640419006347656,1963400
2003-07-31,83.69000244140625,83.70999908447266,82.2300033569336,82.94999694824219,38.06675720214844,4706400
2003-08-01,82.0999984741211,82.79000091552734,81.9800033569336,82.51000213623047,38.03820037841797,3061200
2003-08-04,82.4800033569336,83.22000122070312,82.3499984741211,83.22000122070312,38.365516662597656,1858700
2003-08-05,83.20999908447266,83.29000091552734,81.80000305175781,82.02999877929688,37.81690216064453,2413000
2003-08-06,82.5,83.7699966430664,82.37000274658203,83.6500015258789,38.56374740600586,2549700
2003-08-07,83.80000305175781,84.05000305175781,83.13999938964844,84.0,38.725074768066406,1796400
2003-08-08,84.33999633789062,84.79000091552734,83.6500015258789,83.66000366210938,38.56834411621094,2399100
2003-08-11,83.55000305175781,83.56999969482422,82.91000366210938,83.23999786376953,38.37473678588867,1355000
2003-08-12,83.41999816894531,83.6500015258789,82.80000305175781,82.8499984741211,38.19492721557617,1534200
2003-08-13,82.19999694824219,82.3499984741211,81.19000244140625,81.25,37.457298278808594,2258100
2003-08-14,81.44000244140625,82.0999984741211,80.91000366210938,82.05000305175781,37.826148986816406,1612300
2003-08-15,82.19999694824219,82.5,81.9000015258789,82.0,37.803104400634766,515100
2003-08-18,82.30000305175781,82.5999984741211,82.01000213623047,82.37999725341797,37.978271484375,655300
2003-08-19,82.55000305175781,83.6500015258789,82.5,83.6500015258789,38.56374740600586,1086500
2003-08-20,83.83000183105469,83.87000274658203,82.73999786376953,83.19999694824219,38.35628128051758,503600
2003-08-21,83.05999755859375,83.44999694824219,82.41999816894531,83.0,38.26409912109375,783600
2003-08-22,82.94999694824219,83.8499984741211,82.9000015258789,83.37000274658203,38.43465042114258,413200
2003-08-25,83.31999969482422,83.54000091552734,82.25,82.72000122070312,38.135009765625,648200
2003-08-26,82.44999694824219,83.37000274658203,82.31999969482422,83.37000274658203,38.43465042114258,837200
2003-08-27,83.2699966430664,83.2699966430664,82.61000061035156,82.98999786376953,38.25947570800781,409100
2003-08-28,83.2300033569336,83.9800033569336,83.2300033569336,83.8499984741211,38.65595245361328,557200
2003-08-29,83.94000244140625,83.98999786376953,83.37999725341797,83.6500015258789,38.56374740600586,651100
2003-09-02,83.62999725341797,83.6500015258789,82.04000091552734,82.05999755859375,37.999732971191406,868700
2003-09-03,82.4800033569336,82.4800033569336,81.87999725341797,82.19000244140625,38.059906005859375,639900
2003-09-04,82.48999786376953,82.70999908447266,82.16000366210938,82.6500015258789,38.272926330566406,562900
2003-09-05,83.4000015258789,84.08999633789062,83.16999816894531,84.06999969482422,38.930519104003906,838000
2003-09-08,83.62999725341797,84.44999694824219,83.19999694824219,83.19999694824219,38.52762985229492,621100
2003-09-09,83.5199966430664,83.94000244140625,82.91999816894531,83.80000305175781,38.80546188354492,599900
2003-09-10,83.9000015258789,84.69999694824219,83.81999969482422,84.6500015258789,39.199073791503906,1285900
2003-09-11,84.26000213623047,84.37999725341797,83.80000305175781,84.0999984741211,38.94438171386719,859500
2003-09-12,85.0199966430664,85.37999725341797,84.44999694824219,84.68000030517578,39.212974548339844,1375300
2003-09-15,84.5,84.88999938964844,84.11000061035156,84.55000305175781,39.15275573730469,367100
